t,q_t,p_t
7101,-0.32826028733911916,-0.9445755012842729
7102,-0.33768962933759494,-0.9412457517008893
7103,-0.34708520237313695,-0.9378218775423356
7104,-0.35644606688844166,-0.9343042211960276
7105,-0.3657712867970575,-0.9306931344276
7106,-0.37505992957699363,-0.9269889783457297
7107,-0.38431106636397205,-0.9231921233660249
7108,-0.3935237720443141,-0.9193029491739835
7109,-0.4026971253474517,-0.9153218446870246
7110,-0.4118302089380546,-0.9112492080155971
7111,-0.42092210950776365,-0.907085446423368
7112,-0.42997191786652195,-0.9028309762864966
7113,-0.4389787290334936,-0.8984862230519965
7114,-0.4479416423275619,-0.8940516211951913
7115,-0.45685976145739743,-0.8895276141762666
7116,-0.4657321946110872,-0.8849146543959242
7117,-0.4745580545453159,-0.8802132031501422
7118,-0.4833364586740901,-0.8754237305840451
7119,-0.49206652915699683,-0.8705467156448897
7120,-0.5007473929869879,-0.8655826460341699
7121,-0.5093781820776803,-0.8605320181588466
7122,-0.5179580333501649,-0.8553953370817073
7123,-0.5264860888193145,-0.8501731164708599
7124,-0.5349614956795821,-0.8448658785483655
7125,-0.5433834063902817,-0.8394741540380162
7126,-0.5517509787603424,-0.833998482112263
7127,-0.560063376032527,-0.8284394103382986
7128,-0.5683197669671083,-0.8227974946233003
7129,-0.5765193259249929,-0.8170732991588397
7130,-0.584661232950285,-0.8112673963644633
7131,-0.5927446738522821,-0.8053803668304504
7132,-0.600768840286894,-0.7994127992597545
7133,-0.6087329298374773,-0.7933652904091326
7134,-0.6166361460950768,-0.7872384450294698
7135,-0.6244776987380667,-0.7810328758053041
7136,-0.6322568036111829,-0.7747492032935579
7137,-0.6399726828039379,-0.7683880558614823
7138,-0.6476245647284126,-0.7619500696238205
7139,-0.6552116841964144,-0.7554358883791963
7140,-0.6627332824959965,-0.7488461635457342
7141,-0.670188607467329,-0.7421815540959176
7142,-0.6775769135779148,-0.7354427264906914
7143,-0.6848974619971429,-0.7286303546128162
7144,-0.6921495206701711,-0.7217451196994797
7145,-0.6993323643911324,-0.7147877102741733
7146,-0.7064452748756547,-0.7077588220778395
7147,-0.7134875408326893,-0.7006591579992978
7148,-0.7204584580356406,-0.6934894280049562
7149,-0.7273573293927883,-0.686250349067814
7150,-0.7341834650169968,-0.6789426450957651
7151,-0.7409361822947036,-0.6715670468592067
7152,-0.747614805954181,-0.6641242919179623
7153,-0.7542186681330628,-0.6566151245475261
7154,-0.7607471084451314,-0.6490402956646352
7155,-0.7671994740463555,-0.6414005627521777
7156,-0.7735751197001749,-0.6336966897834451
7157,-0.7798734078420243,-0.6259294471457341
7158,-0.7860937086430896,-0.6180996115633085
7159,-0.7922354000732905,-0.6102079660197266
7160,-0.7982978679634841,-0.6022552996795427
7161,-0.8042805060668814,-0.5942424078093909
7162,-0.810182716119672,-0.586170091698458
7163,-0.8160039079008505,-0.5780391585783554
7164,-0.821743499291239,-0.569850421542395
7165,-0.8274009163316984,-0.5616046994642803
7166,-0.8329755932805246,-0.5533028169162192
7167,-0.8384669726700228,-0.5449456040864664
7168,-0.843874505362254,-0.536533896696305
7169,-0.8491976506039489,-0.5280685359164741
7170,-0.8544358760805835,-0.5195503682830515
7171,-0.8595886579696099,-0.5109802456128005
7172,-0.8646554809928394,-0.5023590249179883
7173,-0.8696358384679697,-0.4936875683206843
7174,-0.8745292323592531,-0.4849667429665481
7175,-0.8793351733273006,-0.47619742093811535
7176,-0.8840531807780154,-0.4673804791675888
7177,-0.8886827829106524,-0.45851679934914547
7178,-0.8932235167649983,-0.4496072678507672
7179,-0.8976749282676677,-0.4406527756256039
7180,-0.9020365722775103,-0.431654218122878
7181,-0.9063080126301253,-0.4226124951983398
7182,-0.9104888221814772,-0.4135285110242818
7183,-0.9145785828506109,-0.40440317399912135
7184,-0.9185768856614596,-0.395237396656561
7185,-0.9224833307837421,-0.386032095574335
7186,-0.9262975275729463,-0.37678819128255153
7187,-0.9300190946093931,-0.3675066081716398
7188,-0.9336476597363791,-0.35818827439991097
7189,-0.9371828600973914,-0.3488341218007421
7190,-0.9406243421723939,-0.33944508578939314
7191,-0.9439717618131792,-0.3300221052694653
7192,-0.9472247842777832,-0.3205661225390105
7193,-0.9503830842639595,-0.3110780831963018
7194,-0.9534463459417093,-0.30155893604527345
7195,-0.956414262984865,-0.2920096330006406
7196,-0.9592865386017222,-0.28243112899270767
7197,-0.9620628855647192,-0.27282438187187547
7198,-0.9647430262391598,-0.2631903523128561
7199,-0.9673266926109764,-0.2535300037186054
7200,-0.9698136263135319,-0.24384430212398286
7201,-0.972203578653456,-0.23413421609914792
7202,-0.9744963106355148,-0.22440071665270306
7203,-0.9766915929865101,-0.21464477713459293
7204,-0.9787892061782067,-0.20486737313876935
7205,-0.9807889404492856,-0.1950694824056319
7206,-0.9826905958263195,-0.1852520847242539
7207,-0.9844939821437707,-0.17541616183440345
7208,-0.9861989190630076,-0.16556269732836956
7209,-0.9878052360903381,-0.15569267655260283
7210,-0.9893127725940596,-0.14580708650918084
7211,-0.9907213778205217,-0.13590691575710795
7212,-0.9920309109092018,-0.12599315431345934
7213,-0.993241240906791,-0.11606679355437936
7214,-0.9943522467802894,-0.10612882611594396
7215,-0.9953638174291098,-0.09618024579489697
7216,-0.9962758516961874,-0.08622204744927048
7217,-0.9970882583780952,-0.07625522689889906
7218,-0.9978009562341653,-0.06628078082583776
7219,-0.998413873994612,-0.05629970667469387
7220,-0.9989269503676592,-0.04631300255288251
7221,-0.9993401340456697,-0.03632166713081586
7222,-0.9996533837102756,-0.02632669954203613
7223,-0.9998666680365104,-0.0163290992833022
7224,-0.9999799656959416,-0.006329866114639941
7225,-0.9999932653588032,0.0036700000406337833
7226,-0.9999065656951289,0.013669499195903444
7227,-0.9997198753748852,0.023667631401253518
7228,-0.9994332130671039,0.033663396843463464
7229,-0.9990466074380159,0.04365579594598906
7230,-0.9985600971481841,0.05364382946892006
7231,-0.9979737308486375,0.06362649860890417
7232,-0.997287567176006,0.07360280509902738
7233,-0.9965016747466569,0.0835717513086407
7234,-0.9956161321498331,0.09353234034312315
7235,-0.9946310279397944,0.10348357614357127
7236,-0.9935464606269617,0.11342446358640505
7237,-0.9923625386680663,0.12335400858288019
7238,-0.9910793804553041,0.13327121817849705
7239,-0.9896971143044964,0.14317510065229605
7240,-0.9882158784422582,0.1530646656160298
7241,-0.9866358209921758,0.16293892411320196
7242,-0.9849570999599943,0.1727968887179628
7243,-0.9831798832178166,0.18263757363385186
7244,-0.9813043484873172,0.19245999479237752
7245,-0.979330683321969,0.20226316995142396
7246,-0.9772590850882887,0.21204611879347526
7247,-0.9750897609460996,0.22180786302364722
7248,-0.9728229278278158,0.2315474264675168
7249,-0.9704588124167493,0.24126383516873962
7250,-0.967997651124441,0.25095611748644553
7251,-0.9654396900670204,0.2606233041924028
7252,-0.962785185040593,0.27026442856794086
7253,-0.9600344014956615,0.2798785265006221
7254,-0.9571876145105805,0.2894646365806533
7255,-0.9542451087640484,0.29902180019702645
7256,-0.9512071785066399,0.3085490616333799
7257,-0.9480741275313808,0.31804546816357004
7258,-0.9448462691433684,0.32751007014694383
7259,-0.9415239261284418,0.3369419211233029
7260,-0.9381074307209024,0.3463400779075496
7261,-0.9345971245702909,0.3557036006840056
7262,-0.9309933587072223,0.36503155310039315
7263,-0.927296493508283,0.37432300236147065
7264,-0.9235068986599929,0.38357701932231203
7265,-0.9196249531218368,0.3927926785812212
7266,-0.9156510450883685,0.4019690585722722
7267,-0.9115855719503914,0.41110524165746604
7268,-0.9074289402552191,0.4202003142184941
7269,-0.9031815656660215,0.4292533667481003
7270,-0.8988438729202571,0.43826349394103165
7271,-0.8944162957872008,0.4472297947845689
7272,-0.8898992770245658,0.45615137264862776
7273,-0.8852932683342283,0.46502733537542174
7274,-0.8805987303170574,0.4738567953686782
7275,-0.8758161324268547,0.4826388696823978
7276,-0.8709459529234094,0.4913726801091491
7277,-0.8659886788246717,0.5000573532678895
7278,-0.8609448058580516,0.5086920206913031
7279,-0.8558148384108456,0.5172758189126476
7280,-0.8505992894797986,0.5258078895521008
7281,-0.8452986806198036,0.5342873794025987
7282,-0.8399135418917466,0.5427134405151565
7283,-0.8344444118095005,0.5510852302836627
7284,-0.8288918372860734,0.5594019115291406
7285,-0.8232563735789177,0.5676626525834656
7286,-0.8175385842344041,0.5758666273725322
7287,-0.811739041031467,0.5840130154988616
7288,-0.8058583239244268,0.5921010023236412
7289,-0.7998970209849942,0.6001297790481883
7290,-0.7938557283434631,0.6080985427948307
7291,-0.7877350501290976,0.6160064966871935
7292,-0.7815355984097192,0.6238528499298877
7293,-0.7752579931304998,0.6316368178875887
7294,-0.7689028620519675,0.639357622163501
7295,-0.7624708406872298,0.647014490677197
7296,-0.7559625722384234,0.6546066577418252
7297,-0.7493787075323932,0.6621333641406794
7298,-0.7427199049556098,0.6695938572031194
7299,-0.7359868303883308,0.6769873908798391
7300,-0.729180157138013,0.6843132258174708
7301,-0.7223005658719813,0.6915706294325208
7302,-0.7153487445493625,0.6987588759846276
7303,-0.7083253883522888,0.7058772466491359
7304,-0.7012311996163798,0.7129250295889792
7305,-0.6940668877605092,0.7199015200258636
7306,-0.6868331692158625,0.7268060203107455
7307,-0.6795307673542942,0.7336378399935963
7308,-0.6721604124159906,0.7403962958924478
7309,-0.6647228414364453,0.74708071216171
7310,-0.6572187981727564,0.753690420359756
7311,-0.6496490330292503,0.760224759515766
7312,-0.6420143029824411,0.7666830761958244
7313,-0.6343153715053338,0.7730647245682634
7314,-0.6265530084910759,0.7793690664682454
7315,-0.6187279901759689,0.7855954714615807
7316,-0.6108410990618443,0.7917433169077698
7317,-0.6028931238378135,0.797811988022268
7318,-0.5948848593013989,0.8038008779379641
7319,-0.5868171062790541,0.8097093877658663
7320,-0.5786906715460816,0.815536926654992
7321,-0.5705063677459543,0.8212829118514522
7322,-0.5622650133090525,0.8269467687567272
7323,-0.5539674323708198,0.8325279309851266
7324,-0.54561445468935,0.8380258404204274
7325,-0.5372069155624113,0.8434399472716861
7326,-0.5287456557439163,0.8487697101282178
7327,-0.520231521359847,0.8540145960137366
7328,-0.5116653638236416,0.859174080439654
7329,-0.5030480397510538,0.8642476474575275
7330,-0.494380410874491,0.8692347897106552
7331,-0.48566334395684074,0.8741350084848117
7332,-0.4768977107047948,0.8789478137581199
7333,-0.46808438768167837,0.8836727242500524
7334,-0.45922425621979374,0.8883092674695598
7335,-0.45031820233228714,0.8928569797623203
7336,-0.4413671166245473,0.8973154063571044
7337,-0.43237189420514505,0.9016841014112529
7338,-0.4233334345963223,0.9059626280552603
7339,-0.41425264164403985,0.9101505584364621
7340,-0.40513042342759303,0.9142474737618203
7341,-0.39596769216880345,0.9182529643398023
7342,-0.386765364140797,0.9221666296213503
7343,-0.3775243595763764,0.9259880782399362
7344,-0.36824560257599825,0.9297169280506982
7345,-0.3589300210153625,0.933352806168655
7346,-0.34957854645262515,0.936895349005995
7347,-0.3401921140352426,0.9403442023084344
7348,-0.33077166240645645,0.9436990211906429
7349,-0.3213181336114297,0.9469594701707322
7350,-0.3118324730030418,0.9501252232038045
7351,-0.3023156291473536,0.9531959637145565
7352,-0.29276855372875066,0.956171384628937
7353,-0.28319220145477486,0.9590511884048547
7354,-0.27358752996065355,0.9618350870619319
7355,-0.2639554997135362,0.9645228022103028
7356,-0.2542970739164475,0.9671140650784528
7357,-0.24461321841196718,0.9696086165400948
7358,-0.23490490158564564,0.9720062071400828
7359,-0.22517309426916554,0.9743065971193569
7360,-0.2154187696432585,0.976509556438919
7361,-0.20564290314038716,0.9786148648028372
7362,-0.19584647234720176,0.9806223116802751
7363,-0.18603045690678166,0.982531696326545
7364,-0.17619583842067088,0.9843428278031823
7365,-0.16634360035071802,0.9860555249970393
7366,-0.15647472792073008,0.9876696166383966
7367,-0.14659020801795009,0.98918494131809
7368,-0.13669102909436828,0.9906013475036516
7369,-0.12677818106787705,0.9919186935544628
7370,-0.11685265522327903,0.9931368477359186
7371,-0.10691544411315869,0.9942556882326008
7372,-0.09696754145862702,0.9952751031604598
7373,-0.08700994204994948,0.9961949905780026
7374,-0.07704364164706695,0.9970152584964878
7375,-0.06706963688001973,0.9977358248891232
7376,-0.05708892514928449,0.9983566176992696
7377,-0.04710250452603433,0.9988775748476463
7378,-0.03711137365233157,0.9992986442385381
7379,-0.02711653164126357,0.999619783765006
7380,-0.017118977977031446,0.9998409613130975
7381,-0.007119712415001618,0.9999621547650577
7382,0.002880265118269708,0.9999833520015413
7383,0.012879954625029208,0.9999045509028248
7384,0.022878356136326203,0.9997257593490181
7385,0.03287446981200957,0.9994469952192764
7386,0.04286729604071173,0.9990682863900128
7387,0.052855835539809826,0.9985896707321102
7388,0.06283908945535394,0.9980111961071345
7389,0.07281605946195252,0.9973329203625481
7390,0.0827857478626049,0.9965549113259253
7391,0.09274715768847103,0.9956772467981699
7392,0.1026992927985683,0.9947000145457348
7393,0.11264115797938573,0.9936233122918451
7394,0.12257175904440522,0.9924472477067262
7395,0.13249010293352026,0.9911719383968366
7396,0.14239519781234194,0.9897975118931073
7397,0.1522860531713824,0.9883241056381886
7398,0.16216167992510572,0.9867518669727061
7399,0.17202109051083653,0.9850809531205263
7400,0.18186329898751624,0.9833115311730346
7401,0.1916873211342972,0.9814437780724256
7402,0.20149217454896476,0.9794778805940092
7403,0.2112768787461774,0.9774140353275335
7404,0.2210404552555154,0.975252448657525
7405,0.23078192771932787,0.9729933367426509
7406,0.24050032199036842,0.9706369254941024
7407,0.25019466622920994,0.9681834505530045
7408,0.25986399100142854,0.9656331572668513
7409,0.26950732937454697,0.9629863006649715
7410,0.27912371701472793,0.9602431454330251
7411,0.28871219228320744,0.9574039658865354
7412,0.29827179633245865,0.954469045943457
7413,0.3078015732020766,0.9514386790957844
7414,0.31730056991437433,0.9483131683802022
7415,0.3267678365696806,0.9450928263477819
7416,0.33620242644132997,0.9417779750327269
7417,0.3456033960703352,0.9383689459201686
7418,0.3549698053597334,0.9348660799130183
7419,0.36430071766859556,0.9312697272978766
7420,0.3735951999056909,0.9275802477100051
7421,0.38285232262279567,0.9237980100973626
7422,0.39207116010763815,0.9199233926837104
7423,0.4012507904764699,0.9159567829307899
7424,0.41039029576625397,0.9118985774995763
7425,0.4194887620264614,0.9077491822106126
7426,0.4285452794104662,0.9035090120034279
7427,0.43755894226652997,0.8991784908950429
7428,0.44652884922836705,0.8947580519375683
7429,0.4554541033052813,0.8902481371749
7430,0.464333811971865,0.8856491975985143
7431,0.4731670872572516,0.8809616931023688
7432,0.4819530458339124,0.876186092436913
7433,0.49069080910598983,0.8713228731622135
7434,0.4993795032971567,0.8663725216001977
7435,0.5080182595379938,0.861335532786022
7436,0.5166062139528772,0.8562124104185677
7437,0.5251425077463653,0.8510036668100714
7438,0.5336262872890787,0.8457098228348943
7439,0.5420567042030632,0.8403314078774335
7440,0.5504329154466273,0.8348689597791851
7441,0.5587540833986469,0.8293230247849587
7442,0.5670193759423265,0.8236941574882538
7443,0.575227966548412,0.8179829207758001
7444,0.5833790343578426,0.8121898857712689
7445,0.5914717642638373,0.8063156317781606
7446,0.5995053469934057,0.8003607462218744
7447,0.6074789791882749,0.794325824590966
7448,0.6153918634852251,0.7882114703775985
7449,0.6232432085958268,0.7820182950171932
7450,0.631032229385569,0.7757469178272862
7451,0.6387581469523727,0.7693979659455965
7452,0.646420188704481,0.7629720742673122
7453,0.654017588437719,0.7564698853816011
7454,0.661549586412113,0.7498920495073519
7455,0.669015429427866,0.743239224428152
7456,0.6764143709006761,0.7365120754265094
7457,0.6837456709363962,0.7297112752173242
7458,0.6910085964050225,0.7228375038806171
7459,0.6982024210140084,0.7158914487935218
7460,0.705326425380893,0.7088738045615472
7461,0.7123798971052394,0.7017852729491165
7462,0.7193621308398753,0.694626562809391
7463,0.7262724283614272,0.6873983900133844
7464,0.733110098640143,0.6801014773783766
7465,0.7398744579089948,0.6727365545956309
7466,0.7465648297320556,0.6653043581574256
7467,0.7531805450721433,0.6578056312834046
7468,0.7597209423577237,0.6502411238462553
7469,0.7661853675490684,0.6426115922967214
7470,0.7725731742036581,0.6349177995879578
7471,0.7788837235408275,0.6271605150992354
7472,0.7851163845056428,0.6193405145590031
7473,0.7912705338320075,0.6114585799673148
7474,0.797345556104989,0.6035154995176298
7475,0.80334084382236,0.5955120675179931
7476,0.8092557974553488,0.5874490843116046
7477,0.8150898255085921,0.5793273561967849
7478,0.8208423445792845,0.5711476953463455
7479,0.826512779415519,0.5629109197263714
7480,0.832100562973812,0.5546178530144248
7481,0.8376051364758075,0.5462693245171767
7482,0.8430259494641554,0.5378661690874769
7483,0.848362459857557,0.5294092270408683
7484,0.8536141340049728,0.5208993440715557
7485,0.8587804467389881,0.5123373711678358
7486,0.8638608814283295,0.5037241645269992
7487,0.8688549300295281,0.49506058546970994
7488,0.8737620931377237,0.4863475003538737
7489,0.8785818800366055,0.47758578048800204
7490,0.8833138087474838,0.46877630204408155
7491,0.8879574060774872,0.45991994596995667
7492,0.8925122076668829,0.4510175979012348
7493,0.8969777580355119,0.4420701480727228
7494,0.9013536106283374,0.43307849122940356
7495,0.9056393278601,0.42404352653696137
7496,0.9098344811590766,0.4149661574918655
7497,0.9139386510099373,0.4058472918310204
7498,0.917951426995697,0.39668784144099223
7499,0.9218724078387571,0.38748872226681996
7500,0.9257012014410334,0.37825085422042104
7501,0.9294374249231656,0.36897516108860007
7502,0.9330807046628055,0.35966257044067024
7503,0.936630676331979,0.3503140135356963
7504,0.9400869849335194,0.3409304252293688
7505,0.9434492848365664,0.3315127438805184
7506,0.9467172398111298,0.3220619112572799
7507,0.949890523061712,0.31257887244291566
7508,0.952968817259988,0.30306457574130713
7509,0.9559518145765381,0.2935199725821245
7510,0.9588392167116305,0.28394601742568365
7511,0.9616307349250518,0.27434366766750024
7512,0.9643260900649806,0.26471388354255004
7513,0.9669250125959028,0.25505762802924564
7514,0.9694272426255655,0.24537586675313833
7515,0.9718325299309656,0.23566956789035567
7516,0.9741406339833726,0.22593970207078398
7517,0.9763513239723812,0.21618724228100522
7518,0.9784643788289926,0.20641316376699836
7519,0.9804795872477211,0.1966184439366148
7520,0.9823967477077249,0.18680406226183754
7521,0.9842156684929578,0.17697100018083411
7522,0.9859361677113415,0.1671202409998126
7523,0.9875580733129541,0.1572527697946911
7524,0.9890812231072353,0.14736957331259015
7525,0.9905054647792059,0.13747163987315794
7526,0.9918306559046984,0.12755995926973843
7527,0.9930566639646006,0.11763552267039193
7528,0.9941833663581062,0.1076993225187784
7529,0.9952106504149761,0.09775235243491298
7530,0.9961384134068045,0.08779560711580407
7531,0.9969665625572922,0.07783008223598359
7532,0.9976950150515241,0.0678567743479395
7533,0.9983236980442509,0.057876680782460624
7534,0.9988525486671733,0.047890799548903504
7535,0.999281514035229,0.037900129235391496
7536,0.9996105512518811,0.027905668908955947
7537,0.9998396274134081,0.0179084180156295
7538,0.9999687196121938,0.00790937628050149
7539,0.9999978149390182,-0.002090456392254571
7540,0.9999269104843487,-0.012090080019371405
7541,0.9997560133386307,-0.0220884946384863
7542,0.9994851405915789,-0.032084700408137344
7543,0.9991143193304679,-0.04207769770774758
7544,0.9986435866374239,-0.05206648723758704
7545,0.9980729895857162,-0.06205007011870274
7546,0.9974025852350499,-0.07202744799280657
7547,0.9966324406258601,-0.08199762312211112
7548,0.9957626327726077,-0.09195959848910346
7549,0.994793248656078,-0.10191237789624688
7550,0.9937243852146828,-0.11185496606560069
7551,0.992556149334766,-0.12178636873834794
7552,0.9912886578399158,-0.13170559277422136
7553,0.9899220374792816,-0.14161164625081735
7554,0.9884564249148995,-0.15150353856278825
7555,0.9868919667080258,-0.1613802805209029
7556,0.9852288193044814,-0.1712408844509654
7557,0.9834671490190064,-0.18108436429258284
7558,0.9816071320186297,-0.19090973569777103
7559,0.9796489543050511,-0.20071601612938944
7560,0.977592811696042,-0.2105022249593949
7561,0.9754389098058632,-0.22026738356690445
7562,0.9731874640247039,-0.2300105154360573
7563,0.9708386994971421,-0.23973064625366652
7564,0.9683928510996306,-0.24942680400665038
7565,0.9658501634170091,-0.2590980190792336
7566,0.963210890718046,-0.2687433243499089
7567,0.960475296930011,-0.27836175528814916
7568,0.957643655612283,-0.2879523500508606
7569,0.9547162499289938,-0.297514149578567
7570,0.9516933726207117,-0.30704619769131547
7571,0.9485753259751676,-0.31654754118429484
7572,0.9453624217970259,-0.3260172299231558
7573,0.9420549813767045,-0.33545431693902444
7574,0.9386533354582455,-0.3448578585231992
7575,0.9351578242062406,-0.3542269143215217
7576,0.9315687971718151,-0.363560547428412
7577,0.9278866132576724,-0.3728578244805594
7578,0.924111640682204,-0.3821178157502587
7579,0.9202442569426673,-0.3913395952383831
7580,0.9162848487774363,-0.4005222407669836
7581,0.9122338121273276,-0.40966483407150744
7582,0.9080915520960061,-0.4187664608926241
7583,0.9038584829094751,-0.42782621106765145
7584,0.8995350278746531,-0.43684317862157207
7585,0.8951216193370437,-0.4458164618576306
7586,0.8906186986375005,-0.4547451634475033
7587,0.8860267160680936,-0.4636283905210313
7588,0.8813461308270799,-0.4724652547555071
7589,0.8765774109729835,-0.4812548724645074
7590,0.8717210333777897,-0.48999636468626123
7591,0.8667774836792582,-0.4986888572715465
7592,0.8617472562323588,-0.5073314809711046
7593,0.8566308540598362,-0.5159233715225655
7594,0.8514287888019075,-0.5244636697368742
7595,0.8461415806650987,-0.5329515215842092
7596,0.8407697583702234,-0.5413860782793858
7597,0.8353138590995111,-0.5497664963667345
7598,0.8297744284428887,-0.5580919378044465
7599,0.8241520203434222,-0.5663615700483782
7600,0.8184471970419213,-0.5745745661353049
7601,0.8126605290207161,-0.582730104765618
7602,0.8067925949466088,-0.5908273703854546
7603,0.800843981613007,-0.5988655532682526
7604,0.7948152838812438,-0.6068438495957238
7605,0.7887071046210925,-0.6147614615382354
7606,0.7825200546504791,-0.6226175973345932
7607,0.7762547526744007,-0.6304114713712176
7608,0.7699118252230548,-0.6381423042607048
7609,0.7634919065891866,-0.6458093229197661
7610,0.7569956387646595,-0.6534117606465354
7611,0.7504236713762559,-0.66094885719724
7612,0.7437766616207147,-0.6684198588622248
7613,0.7370552741990114,-0.6758240185413233
7614,0.7302601812498882,-0.6831605958185678
7615,0.7233920622826401,-0.6904288570362305
7616,0.7164516041091636,-0.6976280753681895
7617,0.7094395007752763,-0.7047575308926116
7618,0.7023564534913114,-0.7118165106639445
7619,0.6952031705619973,-0.718804308784211
7620,0.6879803673156271,-0.7257202264735991
7621,0.6806887660325253,-0.73256357214034
7622,0.6733290958728202,-0.7393336614498667
7623,0.6659020928035279,-0.7460298173932484
7624,0.6584084995249552,-0.7526513703548908
7625,0.6508490653964301,-0.7591976581794978
7626,0.6432245463613653,-0.7656680262382868
7627,0.6355357048716643,-0.772061827494452
7628,0.6277833098114762,-0.7783784225678677
7629,0.619968136420307,-0.7846171797990267
7630,0.6120909662154957,-0.7907774753122058
7631,0.6041525869140629,-0.7968586930778536
7632,0.5961537923539387,-0.8028602249741936
7633,0.5880953824145791,-0.8087814708480362
7634,0.579978162936978,-0.814621838574794
7635,0.5718029456430832,-0.8203807441176942
7636,0.5635705480546241,-0.8260576115861827
7637,0.5552817934113596,-0.8316518732935126
7638,0.546937510588754,-0.8371629698135132
7639,0.5385385340150893,-0.8425903500365325
7640,0.5300857035880232,-0.847933471224548
7641,0.5215798645905984,-0.8531917990654411
7642,0.5130218676067144,-0.8583648077264276
7643,0.5044125684360699,-0.8634519799066416
7644,0.4957528280085816,-0.8684528068888648
7645,0.4870435122982925,-0.8733667885903992
7646,0.47828549223677363,-0.8781934336130744
7647,0.46947964362603106,-0.8829322592923884
7648,0.4606268470509259,-0.8875827917457731
7649,0.4517279877911156,-0.8921445659199834
7650,0.4427839557325262,-0.8966171256376015
7651,0.43379564527836356,-0.901000023642656
7652,0.4247639552596731,-0.9052928216453462
7653,0.41568978884545665,-0.9094950903658718
7654,0.40657405345235564,-0.9136064095773608
7655,0.39741766065390943,-0.9176263681478921
7656,0.3882215260893978,-0.9215545640816086
7657,0.37898656937227726,-0.925390604558917
7658,0.36971371399821945,-0.9291341059757694
7659,0.36040388725276185,-0.9327846939820242
7660,0.35105802011857895,-0.936342003518881
7661,0.34167704718238423,-0.9398056788553858
7662,0.33226190654147125,-0.943175373624005
7663,0.3228135397099041,-0.946450750855262
7664,0.313332891524366,-0.9496314830114334
7665,0.30382091004967543,-0.9527172520193037
7666,0.2942785464839799,-0.955707749301972
7667,0.28470675506363596,-0.9586026758097101
7668,0.27510649296778567,-0.9614017420498673
7669,0.26547872022263863,-0.9641046681158194
7670,0.2558243996054693,-0.96671118371496
7671,0.24614449654833945,-0.9692210281957291
7672,0.23643997904155473,-0.9716339505736785
7673,0.22671181753686587,-0.9739497095565706
7674,0.2169609848504233,-0.976168073568507
7675,0.2071884560654957,-0.9782888207730865
7676,0.19739520843496158,-0.9803117390955888
7677,0.18758222128358396,-0.9822366262441815
7678,0.17775047591007795,-0.9840632897301499
7679,0.16790095548898096,-0.9857915468871452
7680,0.15803464497233505,-0.9874212248894517
7681,0.1481525309911919,-0.9889521607692693
7682,0.13825560175694965,-0.99038420143301
7683,0.1283448469625317,-0.9917172036766074
7684,0.1184212576834175,-0.9929510341998372
7685,0.10848582627853497,-0.994085569619647
7686,0.09853954629102457,-0.9951206964824948
7687,0.08858341234888507,-0.9960563112756943
7688,0.07861842006551069,-0.9968923204377662
7689,0.06864556594012974,-0.9976286403677944
7690,0.058665847258154796,-0.9982651974337858
7691,0.04868026199145403,-0.9988019279800339
7692,0.03868980869855412,-0.9992387783334838
7693,0.02869548642478436,-0.9995757048091005
7694,0.018698294602372115,-0.9998126737142363
7695,0.008699232950499633,-0.9999496613520007
7696,-0.0013006986246678984,-0.9999866540236299
7697,-0.011300500129972963,-0.9999236480298567
7698,-0.02129917158526503,-0.9997606496712805
7699,-0.03129571312339857,-0.9994976752477372
7700,-0.04128912509021977,-0.9991347510566692
7701,-0.05127840814453195,-0.9986719133904953
7702,-0.06126256335802968,-0.9981092085329825
7703,-0.0712405923151916,-0.9974466927546163
7704,-0.081211497213122,-0.9966844323069747
7705,-0.0911742809613311,-0.9958225034161025
7706,-0.10112794728144406,-0.9948609922748886
7707,-0.11107150080682887,-0.9937999950344472
7708,-0.121003947182133,-0.9926396177945024
7709,-0.13092429316271892,-0.9913799765927781
7710,-0.14083154671398856,-0.9900211973933946
7711,-0.15072471711058683,-0.9885634160742717
7712,-0.16060281503547402,-0.9870067784135413
7713,-0.17046485267885766,-0.9853514400749697
7714,-0.1803098438369734,-0.9835975665923905
7715,-0.19013680401070546,-0.9817453333531522
7716,-0.19994475050403646,-0.9797949255805785
7717,-0.20973270252231704,-0.9777465383154467
7718,-0.2194996812703454,-0.9756003763964833
7719,-0.22924471005024671,-0.9733566544398804
7720,-0.23896681435914302,-0.9710155968178334
7721,-0.2486650219866034,-0.9685774376361047
7722,-0.2583383631118651,-0.9660424207106124
7723,-0.2679858704008156,-0.963410799543049
7724,-0.27760657910272607,-0.9606828372955313
7725,-0.28719952714672625,-0.957858806764284
7726,-0.29676375523801174,-0.9549389903523603
7727,-0.30629830695377347,-0.9519236800414014
7728,-0.3158022288388398,-0.9488131773624383
7729,-0.3252745705010222,-0.945607793365739
7730,-0.33471438470615456,-0.9423078485897031
7731,-0.3441207274728163,-0.9389136730288082
7732,-0.35349265816673076,-0.9354256061006105
7733,-0.36282923959482855,-0.9318439966118027
7734,-0.3721295380989668,-0.9281692027233337
7735,-0.3813926236492952,-0.9244015919145924
7736,-0.39061756993725866,-0.9205415409466596
7737,-0.3998034544682284,-0.9165894358246321
7738,-0.4089493586537513,-0.9125456717590222
7739,-0.41805436790340883,-0.9084106531262365
7740,-0.427117571716276,-0.9041847934281381
